Dimensions;Vertices;Edge probability;Connectivity prob.;Edges;Expected value of edge count;Average degree;Expected value of degree;Density;Average density;Average path length;Grouping factor;
2;120;0.230000000;1.000000000;2108.560000000;1186.598394817;35.142666667;19.776639914;0.295316527;0.166190251;2.564879552;479.109000000;
2;120;0.240000000;1.000000000;2212.880000000;1292.023961086;36.881333333;21.533732685;0.309927171;0.180955737;2.463338936;533.461000000;
2;120;0.250000000;1.000000000;2299.520000000;1401.935721664;38.325333333;23.365595361;0.322061625;0.196349541;2.412201681;582.401000000;
2;120;0.260000000;1.000000000;2384.360000000;1516.333676552;39.739333333;25.272227943;0.333943978;0.212371663;2.326072829;626.875000000;
2;120;0.270000000;1.000000000;2451.880000000;1635.217825749;40.864666667;27.253630429;0.343400560;0.229022104;2.270252101;662.261000000;
2;120;0.280000000;1.000000000;2564.920000000;1758.588169256;42.748666667;29.309802821;0.359232493;0.246300864;2.173759104;727.395000000;
2;120;0.290000000;1.000000000;2617.160000000;1886.444707072;43.619333333;31.440745118;0.366549020;0.264207942;2.164644258;757.197000000;
2;120;0.300000000;1.000000000;2719.680000000;2018.787439197;45.328000000;33.646457320;0.380907563;0.282743339;2.081563025;820.009000000;
2;120;0.310000000;1.000000000;2796.160000000;2155.616365631;46.602666667;35.926939427;0.391619048;0.301907054;2.043703081;872.422000000;
2;120;0.320000000;1.000000000;2849.440000000;2296.931486375;47.490666667;38.282191440;0.399081232;0.321699088;2.012728291;901.684000000;
2;120;0.330000000;1.000000000;2944.280000000;2442.732801428;49.071333333;40.712213357;0.412364146;0.342119440;1.947669468;964.885000000;
2;120;0.340000000;1.000000000;2999.000000000;2593.020310791;49.983333333;43.217005180;0.420028011;0.363168111;1.927770308;1003.566000000;
2;120;0.350000000;1.000000000;3104.840000000;2747.794014462;51.747333333;45.796566908;0.434851541;0.384845100;1.890414566;1079.574000000;
2;120;0.360000000;1.000000000;3165.520000000;2907.053912443;52.758666667;48.450898541;0.443350140;0.407150408;1.873742297;1130.694000000;
2;120;0.370000000;1.000000000;3218.280000000;3070.800004734;53.638000000;51.180000079;0.450739496;0.430084034;1.824756303;1170.520000000;
2;120;0.380000000;1.000000000;3362.640000000;3239.032291334;56.044000000;53.983871522;0.470957983;0.453645979;1.769355742;1278.768000000;
2;120;0.390000000;1.000000000;3437.640000000;3411.750772243;57.294000000;56.862512871;0.481462185;0.477836243;1.746028011;1342.705000000;
2;120;0.400000000;1.000000000;3505.240000000;3588.955447461;58.420666667;59.815924124;0.490929972;0.502654825;1.710571429;1399.152000000;
2;120;0.410000000;1.000000000;3553.600000000;3770.646316989;59.226666667;62.844105283;0.497703081;0.528101725;1.689686275;1446.860000000;
2;120;0.420000000;1.000000000;3586.000000000;3956.823380826;59.766666667;65.947056347;0.502240896;0.554176944;1.683613445;1469.887000000;
2;120;0.430000000;1.000000000;3665.000000000;4147.486638972;61.083333333;69.124777316;0.513305322;0.580880482;1.651658263;1530.615000000;
2;120;0.440000000;1.000000000;3773.480000000;4342.636091428;62.891333333;72.377268190;0.528498599;0.608212338;1.619966387;1634.028000000;
2;120;0.450000000;1.000000000;3836.920000000;4542.271738193;63.948666667;75.704528970;0.537383754;0.636172512;1.609350140;1690.218000000;
2;120;0.460000000;1.000000000;3913.520000000;4746.393579267;65.225333333;79.106559654;0.548112045;0.664761005;1.579322129;1767.646000000;
2;120;0.470000000;1.000000000;3956.560000000;4955.001614651;65.942666667;82.583360244;0.554140056;0.693977817;1.571182073;1808.794000000;
2;120;0.480000000;1.000000000;4020.800000000;5168.095844344;67.013333333;86.134930739;0.563137255;0.723822947;1.544470588;1870.719000000;
2;120;0.490000000;1.000000000;4139.520000000;5385.676268346;68.992000000;89.761271139;0.579764706;0.754296396;1.511669468;1992.723000000;
2;130;0.010000000;0.000000000;116.600000000;2.634225440;1.793846154;0.040526545;0.013905784;0.000314159;0.023398927;1.251692308;
2;130;0.020000000;0.040000000;234.320000000;10.536901760;3.604923077;0.162106181;0.027945140;0.001256637;0.103947525;4.808307692;
2;130;0.030000000;0.560000000;355.200000000;23.708028960;5.464615385;0.364738907;0.042361360;0.002827433;0.459897436;11.178461538;
2;130;0.040000000;0.880000000;465.600000000;42.147607041;7.163076923;0.648424724;0.055527728;0.005026548;1.451124627;19.061538462;
2;130;0.050000000;0.960000000;586.720000000;65.855636001;9.026461538;1.013163631;0.069972570;0.007853982;2.715234347;30.996000000;
2;130;0.060000000;1.000000000;690.720000000;94.832115841;10.626461538;1.458955628;0.082375671;0.011309734;4.046363745;42.378461538;
2;130;0.070000000;1.000000000;823.560000000;129.077046562;12.670153846;1.985800716;0.098218247;0.015393804;4.204679785;61.173230769;
2;130;0.080000000;1.000000000;912.880000000;168.590428162;14.044307692;2.593698895;0.108870602;0.020106193;4.050108527;73.567384615;
2;130;0.090000000;1.000000000;1044.440000000;213.372260643;16.068307692;3.282650164;0.124560525;0.025446900;4.340884914;98.844000000;
2;130;0.100000000;1.000000000;1144.240000000;263.422544004;17.603692308;4.052654523;0.136462731;0.031415927;4.146370900;118.920000000;
2;130;0.110000000;1.000000000;1246.960000000;318.741278244;19.184000000;4.903711973;0.148713178;0.038013271;4.165862850;139.833230769;
2;130;0.120000000;1.000000000;1360.240000000;379.328463365;20.926769231;5.835822513;0.162223017;0.045238934;3.965166369;166.301538462;
2;130;0.130000000;1.000000000;1448.960000000;445.184099366;22.291692308;6.848986144;0.172803816;0.053092916;3.781390578;189.199384615;
2;130;0.140000000;1.000000000;1590.120000000;516.308186247;24.463384615;7.943202865;0.189638640;0.061575216;3.415398927;232.391076923;
2;130;0.150000000;1.000000000;1671.080000000;592.700724008;25.708923077;9.118472677;0.199293977;0.070685835;3.361025641;253.354153846;
2;130;0.160000000;1.000000000;1785.960000000;674.361712649;27.476307692;10.374795579;0.212994633;0.080424772;3.228846750;289.837846154;
2;130;0.170000000;1.000000000;1884.360000000;761.291152170;28.990153846;11.712171572;0.224729875;0.090792028;3.072882528;325.440923077;
2;130;0.180000000;1.000000000;1991.360000000;853.489042571;30.636307692;13.130600655;0.237490757;0.101787602;2.917361956;363.393230769;
2;130;0.190000000;1.000000000;2075.680000000;950.955383853;31.933538462;14.630082829;0.247546810;0.113411495;2.899682767;394.970769231;
2;130;0.200000000;1.000000000;2212.320000000;1053.690176014;34.035692308;16.210618093;0.263842576;0.125663706;2.799074538;452.310461538;
2;130;0.210000000;1.000000000;2295.600000000;1161.693419055;35.316923077;17.872206447;0.273774597;0.138544236;2.673407275;486.759692308;
2;130;0.220000000;1.000000000;2417.760000000;1274.965112977;37.196307692;19.614847892;0.288343470;0.152053084;2.622669052;539.932615385;
2;130;0.230000000;1.000000000;2487.640000000;1393.505257779;38.271384615;21.438542427;0.296677400;0.166190251;2.580975552;572.534769231;
2;130;0.240000000;1.000000000;2609.160000000;1517.313853460;40.140923077;23.343290053;0.311169946;0.180955737;2.451816339;633.810461538;
2;130;0.250000000;1.000000000;2719.200000000;1646.390900022;41.833846154;25.329090770;0.324293381;0.196349541;2.383556351;692.732307692;
2;130;0.260000000;1.000000000;2787.880000000;1780.736397464;42.890461538;27.395944576;0.332484198;0.212371663;2.327064997;730.064307692;
2;130;0.270000000;1.000000000;2888.840000000;1920.350345786;44.443692308;29.543851474;0.344524747;0.229022104;2.269381038;785.360307692;
2;130;0.280000000;1.000000000;3007.120000000;2065.232744987;46.263384615;31.772811461;0.358630888;0.246300864;2.182163387;853.120615385;
2;130;0.290000000;1.000000000;3088.760000000;2215.383595069;47.519384615;34.082824540;0.368367323;0.264207942;2.176686941;906.756000000;
2;130;0.300000000;1.000000000;3155.160000000;2370.802896032;48.540923077;36.473890708;0.376286225;0.282743339;2.102635659;938.944615385;
2;130;0.310000000;1.000000000;3277.720000000;2531.490647874;50.426461538;38.946009967;0.390902803;0.301907054;2.034738223;1014.941538462;
2;130;0.320000000;1.000000000;3383.240000000;2697.446850596;52.049846154;41.499182317;0.403487179;0.321699088;1.999212880;1091.187692308;
2;130;0.330000000;1.000000000;3468.120000000;2868.671504198;53.355692308;44.133407757;0.413610018;0.342119440;1.952400716;1144.096615385;
2;130;0.340000000;1.000000000;3610.640000000;3045.164608681;55.548307692;46.848686287;0.430607036;0.363168111;1.884174120;1249.545230769;
2;130;0.350000000;1.000000000;3602.800000000;3226.926164043;55.427692308;49.645017908;0.429672033;0.384845100;1.900112105;1236.415384615;
2;130;0.360000000;1.000000000;3702.760000000;3413.956170285;56.965538462;52.522402620;0.441593321;0.407150408;1.867057841;1310.745230769;
2;130;0.370000000;1.000000000;3850.640000000;3606.254627408;59.240615385;55.480840422;0.459229577;0.430084034;1.806010733;1434.009230769;
2;130;0.380000000;1.000000000;3893.200000000;3803.821535411;59.895384615;58.520331314;0.464305307;0.453645979;1.797194991;1460.368615385;
2;130;0.390000000;1.000000000;4013.880000000;4006.656894293;61.752000000;61.640875297;0.478697674;0.477836243;1.766397138;1562.047384615;
2;130;0.400000000;1.000000000;4063.960000000;4214.760704056;62.522461538;64.842472370;0.484670244;0.502654825;1.733872391;1597.782461538;
2;130;0.410000000;1.000000000;4167.760000000;4428.132964699;64.119384615;68.125122534;0.497049493;0.528101725;1.704639237;1689.395076923;
2;130;0.420000000;1.000000000;4312.840000000;4646.773676222;66.351384615;71.488825788;0.514351819;0.554176944;1.649054264;1815.007384615;
2;130;0.430000000;1.000000000;4336.840000000;4870.682838625;66.720615385;74.933582133;0.517214073;0.580880482;1.649168754;1836.857538462;
2;130;0.440000000;1.000000000;4377.680000000;5099.860451908;67.348923077;78.459391568;0.522084675;0.608212338;1.643024448;1866.484615385;
2;130;0.450000000;1.000000000;4460.440000000;5334.306516071;68.622153846;82.066254093;0.531954681;0.636172512;1.619315444;1949.899384615;
2;130;0.460000000;1.000000000;4594.120000000;5574.021031114;70.678769231;85.754169709;0.547897436;0.664761005;1.574960048;2072.537538462;
2;130;0.470000000;1.000000000;4619.640000000;5819.003997037;71.071384615;89.523138416;0.550940966;0.693977817;1.565714967;2102.641846154;
2;130;0.480000000;1.000000000;4711.320000000;6069.255413841;72.481846154;93.373160213;0.561874776;0.723822947;1.550282648;2193.485538462;
2;130;0.490000000;1.000000000;4843.640000000;6324.775281524;74.517538462;97.304235100;0.577655337;0.754296396;1.519189028;2325.176307692;
2;140;0.010000000;0.000000000;140.600000000;3.056769652;2.008571429;0.043668138;0.014450154;0.000314159;0.026372045;1.584000000;
2;140;0.020000000;0.080000000;273.160000000;12.227078608;3.902285714;0.174672552;0.028073998;0.001256637;0.145743063;5.443714286;
2;140;0.030000000;0.440000000;404.920000000;27.510926867;5.784571429;0.393013241;0.041615622;0.002827433;0.366828366;12.505714286;
2;140;0.040000000;0.960000000;550.480000000;48.908314431;7.864000000;0.698690206;0.056575540;0.005026548;1.281488181;23.558571429;
2;140;0.050000000;1.000000000;686.520000000;76.419241299;9.807428571;1.091703447;0.070557040;0.007853982;2.489545735;37.140000000;
2;140;0.060000000;1.000000000;801.800000000;110.043707470;11.454285714;1.572052964;0.082404933;0.011309734;4.212406989;49.016571429;
2;140;0.070000000;1.000000000;944.800000000;149.781712945;13.497142857;2.139738756;0.097101747;0.015393804;4.303728674;69.237428571;
2;140;0.080000000;1.000000000;1068.280000000;195.633257724;15.261142857;2.794760825;0.109792395;0.020106193;4.237081192;88.127142857;
2;140;0.090000000;1.000000000;1214.160000000;247.598341807;17.345142857;3.537119169;0.124785200;0.025446900;4.320834532;115.103142857;
2;140;0.100000000;1.000000000;1328.480000000;305.676965194;18.978285714;4.366813788;0.136534430;0.031415927;4.198569373;136.850571429;
2;140;0.110000000;1.000000000;1447.080000000;369.869127885;20.672571429;5.283844684;0.148723535;0.038013271;4.195486125;162.849428571;
2;140;0.120000000;1.000000000;1565.120000000;440.174829880;22.358857143;6.288211855;0.160855087;0.045238934;3.991683453;190.333714286;
2;140;0.130000000;1.000000000;1717.400000000;516.594071178;24.534285714;7.379915303;0.176505653;0.053092916;3.737681398;231.880285714;
2;140;0.140000000;1.000000000;1818.080000000;599.126851781;25.972571429;8.558955025;0.186853032;0.061575216;3.546676259;258.059142857;
2;140;0.150000000;1.000000000;1946.840000000;687.773171687;27.812000000;9.825331024;0.200086331;0.070685835;3.428998972;297.936857143;
2;140;0.160000000;1.000000000;2074.120000000;782.533030897;29.630285714;11.179043299;0.213167523;0.080424772;3.190178828;338.035714286;
2;140;0.170000000;1.000000000;2199.800000000;883.406429411;31.425714286;12.620091849;0.226084275;0.090792028;3.108694758;382.915714286;
2;140;0.180000000;1.000000000;2321.960000000;990.393367229;33.170857143;14.148476675;0.238639260;0.101787602;3.010458376;432.090857143;
2;140;0.190000000;1.000000000;2446.160000000;1103.493844351;34.945142857;15.764197776;0.251403905;0.113411495;2.910840699;476.170285714;
2;140;0.200000000;1.000000000;2551.840000000;1222.707860777;36.454857143;17.467255154;0.262265159;0.125663706;2.782211716;517.562571429;
2;140;0.210000000;1.000000000;2704.040000000;1348.035416507;38.629142857;19.257648807;0.277907503;0.138544236;2.659477903;587.845714286;
2;140;0.220000000;1.000000000;2767.560000000;1479.476511540;39.536571429;21.135378736;0.284435766;0.152053084;2.651876670;611.455714286;
2;140;0.230000000;1.000000000;2900.400000000;1617.031145878;41.434285714;23.100444941;0.298088386;0.166190251;2.561212744;676.464857143;
2;140;0.240000000;1.000000000;3031.080000000;1760.699319519;43.301142857;25.152847422;0.311519013;0.180955737;2.435954779;738.258000000;
2;140;0.250000000;1.000000000;3149.480000000;1910.481032464;44.992571429;27.292586178;0.323687564;0.196349541;2.364172662;799.931142857;
2;140;0.260000000;1.000000000;3224.000000000;2066.376284713;46.057142857;29.519661210;0.331346351;0.212371663;2.318647482;836.056285714;
2;140;0.270000000;1.000000000;3357.920000000;2228.385076266;47.970285714;31.834072518;0.345109969;0.229022104;2.256398767;912.702857143;
2;140;0.280000000;1.000000000;3505.800000000;2396.507407123;50.082857143;34.235820102;0.360308325;0.246300864;2.167716341;998.630571429;
2;140;0.290000000;1.000000000;3572.440000000;2570.743277284;51.034857143;36.724903961;0.367157246;0.264207942;2.161233299;1041.472285714;
2;140;0.300000000;1.000000000;3705.200000000;2751.092686749;52.931428571;39.301324096;0.380801644;0.282743339;2.108908530;1127.805428571;
2;140;0.310000000;1.000000000;3820.840000000;2937.555635517;54.583428571;41.965080507;0.392686536;0.301907054;2.048271326;1197.626571429;
2;140;0.320000000;1.000000000;3899.480000000;3130.132123589;55.706857143;44.716173194;0.400768756;0.321699088;1.997175745;1249.008000000;
2;140;0.330000000;1.000000000;4075.200000000;3328.822150966;58.217142857;47.554602157;0.418828366;0.342119440;1.939975334;1367.136000000;
2;140;0.340000000;1.000000000;4130.800000000;3533.625717646;59.011428571;50.480367395;0.424542652;0.363168111;1.924702980;1404.858857143;
2;140;0.350000000;1.000000000;4192.600000000;3744.542823630;59.894285714;53.493468909;0.430894142;0.384845100;1.893911614;1448.893714286;
2;140;0.360000000;1.000000000;4325.080000000;3961.573468918;61.786857143;56.593906699;0.444509764;0.407150408;1.861072970;1547.172000000;
2;140;0.370000000;1.000000000;4391.040000000;4184.717653510;62.729142857;59.781680764;0.451288798;0.430084034;1.827403905;1593.116571429;
2;140;0.380000000;1.000000000;4513.480000000;4413.975377406;64.478285714;63.056791106;0.463872559;0.453645979;1.777303186;1691.856000000;
2;140;0.390000000;1.000000000;4604.520000000;4649.346640605;65.778857143;66.419237723;0.473229188;0.477836243;1.771280576;1763.350285714;
2;140;0.400000000;1.000000000;4742.360000000;4890.831443109;67.748000000;69.869020616;0.487395683;0.502654825;1.723605344;1877.718000000;
2;140;0.410000000;1.000000000;4839.120000000;5138.429784916;69.130285714;73.406139785;0.497340185;0.528101725;1.705159301;1971.091714286;
2;140;0.420000000;1.000000000;4890.240000000;5392.141666027;69.860571429;77.030595229;0.502594039;0.554176944;1.682273381;2004.275142857;
2;140;0.430000000;1.000000000;4987.520000000;5651.967086442;71.250285714;80.742386949;0.512591984;0.580880482;1.658158273;2093.820857143;
2;140;0.440000000;1.000000000;5245.720000000;5917.906046161;74.938857143;84.541514945;0.539128469;0.608212338;1.598968140;2333.403428571;
2;140;0.450000000;1.000000000;5142.800000000;6189.958545184;73.468571429;88.427979217;0.528550874;0.636172512;1.617701953;2232.778285714;
2;140;0.460000000;1.000000000;5331.800000000;6468.124583511;76.168571429;92.401779764;0.547975334;0.664761005;1.589196300;2421.019714286;
2;140;0.470000000;1.000000000;5399.320000000;6752.404161142;77.133142857;96.462916588;0.554914697;0.693977817;1.559284687;2483.142857143;
